image,field,group,item_index,sub_index,token,label,truth,aligned,normalized_path,cell_path,x1,y1,x2,y2,width,height
b9ddbcd990fe11a048ef.jpg,answer,answer_2,25,1,B,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q25_B.png,220,593,339,653,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,25,2,C,1,C,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q25_C.png,347,593,466,653,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,25,3,D,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q25_D.png,474,593,593,653,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,26,0,A,0,BC,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q26_A.png,93,659,212,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,26,1,B,1,BC,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q26_B.png,220,659,339,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,26,2,C,1,BC,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q26_C.png,347,659,466,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,26,3,D,0,BC,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q26_D.png,474,659,593,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,27,0,A,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q27_A.png,93,724,212,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,27,1,B,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q27_B.png,220,724,339,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,27,2,C,1,C,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q27_C.png,347,724,466,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,27,3,D,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q27_D.png,474,724,593,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,28,0,A,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q28_A.png,93,790,212,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,28,1,B,1,B,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q28_B.png,220,790,339,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,28,2,C,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q28_C.png,347,790,466,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,28,3,D,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q28_D.png,474,790,593,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,29,0,A,1,A,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q29_A.png,93,855,212,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,29,1,B,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q29_B.png,220,855,339,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,29,2,C,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q29_C.png,347,855,466,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,29,3,D,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q29_D.png,474,855,593,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_2,30,0,A,1,AB,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q30_A.png,93,921,212,980,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,30,1,B,1,AB,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_2_q30_B.png,220,921,339,980,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,30,2,C,0,AB,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q30_C.png,347,921,466,980,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_2,30,3,D,0,AB,True,normalized\b9ddbcd990fe11a048ef\answer_2.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q30_D.png,474,921,593,980,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,31,0,A,0,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q31_A.png,93,3,212,62,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,31,1,B,0,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q31_B.png,220,3,339,62,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,31,2,C,0,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q31_C.png,347,3,466,62,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,31,3,D,1,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q31_D.png,474,3,593,62,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,32,0,A,0,CD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q32_A.png,93,68,212,128,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,32,1,B,0,CD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q32_B.png,220,68,339,128,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,32,2,C,1,CD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q32_C.png,347,68,466,128,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,32,3,D,1,CD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q32_D.png,474,68,593,128,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,33,0,A,1,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q33_A.png,93,134,212,193,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,33,1,B,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q33_B.png,220,134,339,193,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,33,2,C,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q33_C.png,347,134,466,193,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,33,3,D,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q33_D.png,474,134,593,193,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,34,0,A,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q34_A.png,93,199,212,259,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,34,1,B,1,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q34_B.png,220,199,339,259,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,34,2,C,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q34_C.png,347,199,466,259,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,34,3,D,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q34_D.png,474,199,593,259,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,35,0,A,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q35_A.png,93,265,212,325,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,35,1,B,1,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q35_B.png,220,265,339,325,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,35,2,C,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q35_C.png,347,265,466,325,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,35,3,D,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q35_D.png,474,265,593,325,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,36,0,A,1,AD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q36_A.png,93,331,212,390,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,36,1,B,0,AD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q36_B.png,220,331,339,390,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,36,2,C,0,AD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q36_C.png,347,331,466,390,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,36,3,D,1,AD,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q36_D.png,474,331,593,390,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,37,0,A,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q37_A.png,93,396,212,456,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,37,1,B,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q37_B.png,220,396,339,456,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,37,2,C,1,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q37_C.png,347,396,466,456,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,37,3,D,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q37_D.png,474,396,593,456,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,38,0,A,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q38_A.png,93,462,212,521,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,38,1,B,1,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q38_B.png,220,462,339,521,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,38,2,C,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q38_C.png,347,462,466,521,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,38,3,D,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q38_D.png,474,462,593,521,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,39,0,A,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q39_A.png,93,527,212,587,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,39,1,B,1,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q39_B.png,220,527,339,587,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,39,2,C,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q39_C.png,347,527,466,587,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,39,3,D,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q39_D.png,474,527,593,587,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,40,0,A,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q40_A.png,93,593,212,653,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,40,1,B,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q40_B.png,220,593,339,653,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,40,2,C,1,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q40_C.png,347,593,466,653,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,40,3,D,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q40_D.png,474,593,593,653,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,41,0,A,1,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q41_A.png,93,659,212,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,41,1,B,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q41_B.png,220,659,339,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,41,2,C,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q41_C.png,347,659,466,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,41,3,D,0,A,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q41_D.png,474,659,593,718,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,42,0,A,0,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q42_A.png,93,724,212,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,42,1,B,0,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q42_B.png,220,724,339,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,42,2,C,0,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q42_C.png,347,724,466,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,42,3,D,1,D,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q42_D.png,474,724,593,784,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,43,0,A,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q43_A.png,93,790,212,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,43,1,B,1,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q43_B.png,220,790,339,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,43,2,C,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q43_C.png,347,790,466,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,43,3,D,0,B,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q43_D.png,474,790,593,849,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,44,0,A,0,BC,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q44_A.png,93,855,212,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,44,1,B,1,BC,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q44_B.png,220,855,339,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,44,2,C,1,BC,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q44_C.png,347,855,466,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,44,3,D,0,BC,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q44_D.png,474,855,593,915,119,60
b9ddbcd990fe11a048ef.jpg,answer,answer_3,45,0,A,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q45_A.png,93,921,212,980,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,45,1,B,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q45_B.png,220,921,339,980,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,45,2,C,1,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_1\b9ddbcd990fe11a048ef\answer_3_q45_C.png,347,921,466,980,119,59
b9ddbcd990fe11a048ef.jpg,answer,answer_3,45,3,D,0,C,True,normalized\b9ddbcd990fe11a048ef\answer_3.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q45_D.png,474,921,593,980,119,59
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,0,0,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d0.png,0,0,44,33,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,1,1,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d1.png,0,33,44,67,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,2,2,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d2.png,0,67,44,101,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,3,3,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d3.png,0,101,44,134,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,4,4,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d4.png,0,134,44,168,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,5,5,1,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_1\b9ddbcd990fe11a048ef\mssv_c01_d5.png,0,168,44,202,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,6,6,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d6.png,0,202,44,235,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,7,7,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d7.png,0,235,44,269,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,8,8,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d8.png,0,269,44,303,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,1,9,9,0,5,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c01_d9.png,0,303,44,337,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,0,0,1,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_1\b9ddbcd990fe11a048ef\mssv_c02_d0.png,44,0,88,33,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,1,1,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d1.png,44,33,88,67,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,2,2,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d2.png,44,67,88,101,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,3,3,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d3.png,44,101,88,134,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,4,4,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d4.png,44,134,88,168,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,5,5,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d5.png,44,168,88,202,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,6,6,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d6.png,44,202,88,235,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,7,7,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d7.png,44,235,88,269,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,8,8,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d8.png,44,269,88,303,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,2,9,9,0,0,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c02_d9.png,44,303,88,337,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,0,0,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d0.png,88,0,132,33,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,1,1,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d1.png,88,33,132,67,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,2,2,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d2.png,88,67,132,101,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,3,3,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d3.png,88,101,132,134,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,4,4,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d4.png,88,134,132,168,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,5,5,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d5.png,88,168,132,202,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,6,6,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d6.png,88,202,132,235,44,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,7,7,1,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_1\b9ddbcd990fe11a048ef\mssv_c03_d7.png,88,235,132,269,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,8,8,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d8.png,88,269,132,303,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,3,9,9,0,7,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c03_d9.png,88,303,132,337,44,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,4,0,0,0,1,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c04_d0.png,132,0,177,33,45,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,4,1,1,1,1,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_1\b9ddbcd990fe11a048ef\mssv_c04_d1.png,132,33,177,67,45,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,4,2,2,0,1,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c04_d2.png,132,67,177,101,45,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,4,3,3,0,1,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c04_d3.png,132,101,177,134,45,33
b9ddbcd990fe11a048ef.jpg,mssv,mssv,4,4,4,0,1,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c04_d4.png,132,134,177,168,45,34
b9ddbcd990fe11a048ef.jpg,mssv,mssv,4,5,5,0,1,True,normalized\b9ddbcd990fe11a048ef\mssv.png,cells\mssv\label_0\b9ddbcd990fe11a048ef\mssv_c04_d5.png,132,168,177,202,45,34
