image,field,group,item_index,sub_index,token,label,truth,split,dataset_path,cell_path,normalized_path
19859f7bb35c32026b4d.jpg,answer,answer_2,26,2,C,0,D,train,answer_binary\train\empty\19859f7bb35c32026b4d__answer__g-answer_2__i-26__s-2__C.png,cells\answer\label_0\19859f7bb35c32026b4d\answer_2_q26_C.png,normalized\19859f7bb35c32026b4d\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_3,36,0,A,0,C,train,answer_binary\train\empty\d9fe27170b308a6ed321__answer__g-answer_3__i-36__s-0__A.png,cells\answer\label_0\d9fe27170b308a6ed321\answer_3_q36_A.png,normalized\d9fe27170b308a6ed321\answer_3.png
020c2de101c68098d9d7.jpg,answer,answer_2,21,2,C,0,D,train,answer_binary\train\empty\020c2de101c68098d9d7__answer__g-answer_2__i-21__s-2__C.png,cells\answer\label_0\020c2de101c68098d9d7\answer_2_q21_C.png,normalized\020c2de101c68098d9d7\answer_2.png
5164e260ce474f191656.jpg,answer,answer_3,40,3,D,0,C,train,answer_binary\train\empty\5164e260ce474f191656__answer__g-answer_3__i-40__s-3__D.png,cells\answer\label_0\5164e260ce474f191656\answer_3_q40_D.png,normalized\5164e260ce474f191656\answer_3.png
1567c1e9ecce6d9034df.jpg,answer,answer_1,15,3,D,0,A,train,answer_binary\train\empty\1567c1e9ecce6d9034df__answer__g-answer_1__i-15__s-3__D.png,cells\answer\label_0\1567c1e9ecce6d9034df\answer_1_q15_D.png,normalized\1567c1e9ecce6d9034df\answer_1.png
e42559f375d4f48aadc5.jpg,answer,answer_3,38,2,C,0,D,train,answer_binary\train\empty\e42559f375d4f48aadc5__answer__g-answer_3__i-38__s-2__C.png,cells\answer\label_0\e42559f375d4f48aadc5\answer_3_q38_C.png,normalized\e42559f375d4f48aadc5\answer_3.png
46c379db55fcd4a28ded.jpg,answer,answer_2,21,2,C,0,AB,train,answer_binary\train\empty\46c379db55fcd4a28ded__answer__g-answer_2__i-21__s-2__C.png,cells\answer\label_0\46c379db55fcd4a28ded\answer_2_q21_C.png,normalized\46c379db55fcd4a28ded\answer_2.png
020c2de101c68098d9d7.jpg,answer,answer_1,6,2,C,0,B,train,answer_binary\train\empty\020c2de101c68098d9d7__answer__g-answer_1__i-6__s-2__C.png,cells\answer\label_0\020c2de101c68098d9d7\answer_1_q06_C.png,normalized\020c2de101c68098d9d7\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_3,40,1,B,0,A,train,answer_binary\train\empty\d9fe27170b308a6ed321__answer__g-answer_3__i-40__s-1__B.png,cells\answer\label_0\d9fe27170b308a6ed321\answer_3_q40_B.png,normalized\d9fe27170b308a6ed321\answer_3.png
bd65cc80e0a761f938b6.jpg,answer,answer_1,12,3,D,0,C,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_1__i-12__s-3__D.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_1_q12_D.png,normalized\bd65cc80e0a761f938b6\answer_1.png
19859f7bb35c32026b4d.jpg,answer,answer_3,42,0,A,0,B,train,answer_binary\train\empty\19859f7bb35c32026b4d__answer__g-answer_3__i-42__s-0__A.png,cells\answer\label_0\19859f7bb35c32026b4d\answer_3_q42_A.png,normalized\19859f7bb35c32026b4d\answer_3.png
78f60bfa27dda683ffcc.jpg,answer,answer_2,25,1,B,0,CD,train,answer_binary\train\empty\78f60bfa27dda683ffcc__answer__g-answer_2__i-25__s-1__B.png,cells\answer\label_0\78f60bfa27dda683ffcc\answer_2_q25_B.png,normalized\78f60bfa27dda683ffcc\answer_2.png
df7a73f65ed1df8f86c0.jpg,answer,answer_2,17,1,B,0,D,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_2__i-17__s-1__B.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_2_q17_B.png,normalized\df7a73f65ed1df8f86c0\answer_2.png
13f0147f3958b806e149.jpg,answer,answer_1,11,3,D,0,B,train,answer_binary\train\empty\13f0147f3958b806e149__answer__g-answer_1__i-11__s-3__D.png,cells\answer\label_0\13f0147f3958b806e149\answer_1_q11_D.png,normalized\13f0147f3958b806e149\answer_1.png
df7a73f65ed1df8f86c0.jpg,answer,answer_2,21,1,B,0,D,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_2__i-21__s-1__B.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_2_q21_B.png,normalized\df7a73f65ed1df8f86c0\answer_2.png
1567c1e9ecce6d9034df.jpg,answer,answer_1,7,1,B,0,A,train,answer_binary\train\empty\1567c1e9ecce6d9034df__answer__g-answer_1__i-7__s-1__B.png,cells\answer\label_0\1567c1e9ecce6d9034df\answer_1_q07_B.png,normalized\1567c1e9ecce6d9034df\answer_1.png
b9ddbcd990fe11a048ef.jpg,answer,answer_3,33,2,C,0,A,train,answer_binary\train\empty\b9ddbcd990fe11a048ef__answer__g-answer_3__i-33__s-2__C.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q33_C.png,normalized\b9ddbcd990fe11a048ef\answer_3.png
df7a73f65ed1df8f86c0.jpg,answer,answer_1,11,0,A,0,B,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_1__i-11__s-0__A.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_1_q11_A.png,normalized\df7a73f65ed1df8f86c0\answer_1.png
e34fc149ed6e6c30357f.jpg,answer,answer_2,29,1,B,0,D,train,answer_binary\train\empty\e34fc149ed6e6c30357f__answer__g-answer_2__i-29__s-1__B.png,cells\answer\label_0\e34fc149ed6e6c30357f\answer_2_q29_B.png,normalized\e34fc149ed6e6c30357f\answer_2.png
e661ce65e242631c3a53.jpg,answer,answer_1,8,3,D,0,C,train,answer_binary\train\empty\e661ce65e242631c3a53__answer__g-answer_1__i-8__s-3__D.png,cells\answer\label_0\e661ce65e242631c3a53\answer_1_q08_D.png,normalized\e661ce65e242631c3a53\answer_1.png
14405a4e7669f737ae78.jpg,answer,answer_2,18,0,A,0,C,train,answer_binary\train\empty\14405a4e7669f737ae78__answer__g-answer_2__i-18__s-0__A.png,cells\answer\label_0\14405a4e7669f737ae78\answer_2_q18_A.png,normalized\14405a4e7669f737ae78\answer_2.png
bd65cc80e0a761f938b6.jpg,answer,answer_3,37,3,D,0,B,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_3__i-37__s-3__D.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_3_q37_D.png,normalized\bd65cc80e0a761f938b6\answer_3.png
7126b2d39ef41faa46e5.jpg,answer,answer_3,31,3,D,0,A,train,answer_binary\train\empty\7126b2d39ef41faa46e5__answer__g-answer_3__i-31__s-3__D.png,cells\answer\label_0\7126b2d39ef41faa46e5\answer_3_q31_D.png,normalized\7126b2d39ef41faa46e5\answer_3.png
b9ddbcd990fe11a048ef.jpg,answer,answer_1,2,0,A,0,C,train,answer_binary\train\empty\b9ddbcd990fe11a048ef__answer__g-answer_1__i-2__s-0__A.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_1_q02_A.png,normalized\b9ddbcd990fe11a048ef\answer_1.png
df7a73f65ed1df8f86c0.jpg,answer,answer_2,21,2,C,0,D,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_2__i-21__s-2__C.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_2_q21_C.png,normalized\df7a73f65ed1df8f86c0\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_2,21,3,D,0,A,train,answer_binary\train\empty\e42559f375d4f48aadc5__answer__g-answer_2__i-21__s-3__D.png,cells\answer\label_0\e42559f375d4f48aadc5\answer_2_q21_D.png,normalized\e42559f375d4f48aadc5\answer_2.png
d9fe27170b308a6ed321.jpg,answer,answer_3,33,0,A,0,B,train,answer_binary\train\empty\d9fe27170b308a6ed321__answer__g-answer_3__i-33__s-0__A.png,cells\answer\label_0\d9fe27170b308a6ed321\answer_3_q33_A.png,normalized\d9fe27170b308a6ed321\answer_3.png
b9ddbcd990fe11a048ef.jpg,answer,answer_3,37,3,D,0,C,train,answer_binary\train\empty\b9ddbcd990fe11a048ef__answer__g-answer_3__i-37__s-3__D.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_3_q37_D.png,normalized\b9ddbcd990fe11a048ef\answer_3.png
020c2de101c68098d9d7.jpg,answer,answer_3,40,3,D,0,C,train,answer_binary\train\empty\020c2de101c68098d9d7__answer__g-answer_3__i-40__s-3__D.png,cells\answer\label_0\020c2de101c68098d9d7\answer_3_q40_D.png,normalized\020c2de101c68098d9d7\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_3,43,1,B,0,A,train,answer_binary\train\empty\e42559f375d4f48aadc5__answer__g-answer_3__i-43__s-1__B.png,cells\answer\label_0\e42559f375d4f48aadc5\answer_3_q43_B.png,normalized\e42559f375d4f48aadc5\answer_3.png
19859f7bb35c32026b4d.jpg,answer,answer_1,7,2,C,0,A,train,answer_binary\train\empty\19859f7bb35c32026b4d__answer__g-answer_1__i-7__s-2__C.png,cells\answer\label_0\19859f7bb35c32026b4d\answer_1_q07_C.png,normalized\19859f7bb35c32026b4d\answer_1.png
5164e260ce474f191656.jpg,answer,answer_3,44,3,D,0,BC,train,answer_binary\train\empty\5164e260ce474f191656__answer__g-answer_3__i-44__s-3__D.png,cells\answer\label_0\5164e260ce474f191656\answer_3_q44_D.png,normalized\5164e260ce474f191656\answer_3.png
df7a73f65ed1df8f86c0.jpg,answer,answer_3,37,2,C,0,D,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_3__i-37__s-2__C.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_3_q37_C.png,normalized\df7a73f65ed1df8f86c0\answer_3.png
b9ddbcd990fe11a048ef.jpg,answer,answer_2,16,2,C,0,B,train,answer_binary\train\empty\b9ddbcd990fe11a048ef__answer__g-answer_2__i-16__s-2__C.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_2_q16_C.png,normalized\b9ddbcd990fe11a048ef\answer_2.png
19859f7bb35c32026b4d.jpg,answer,answer_1,5,3,D,0,A,train,answer_binary\train\empty\19859f7bb35c32026b4d__answer__g-answer_1__i-5__s-3__D.png,cells\answer\label_0\19859f7bb35c32026b4d\answer_1_q05_D.png,normalized\19859f7bb35c32026b4d\answer_1.png
020c2de101c68098d9d7.jpg,answer,answer_2,16,1,B,0,A,train,answer_binary\train\empty\020c2de101c68098d9d7__answer__g-answer_2__i-16__s-1__B.png,cells\answer\label_0\020c2de101c68098d9d7\answer_2_q16_B.png,normalized\020c2de101c68098d9d7\answer_2.png
13f0147f3958b806e149.jpg,answer,answer_3,45,3,D,0,A,train,answer_binary\train\empty\13f0147f3958b806e149__answer__g-answer_3__i-45__s-3__D.png,cells\answer\label_0\13f0147f3958b806e149\answer_3_q45_D.png,normalized\13f0147f3958b806e149\answer_3.png
14405a4e7669f737ae78.jpg,answer,answer_3,45,2,C,0,A,train,answer_binary\train\empty\14405a4e7669f737ae78__answer__g-answer_3__i-45__s-2__C.png,cells\answer\label_0\14405a4e7669f737ae78\answer_3_q45_C.png,normalized\14405a4e7669f737ae78\answer_3.png
78f60bfa27dda683ffcc.jpg,answer,answer_2,22,1,B,0,C,train,answer_binary\train\empty\78f60bfa27dda683ffcc__answer__g-answer_2__i-22__s-1__B.png,cells\answer\label_0\78f60bfa27dda683ffcc\answer_2_q22_B.png,normalized\78f60bfa27dda683ffcc\answer_2.png
e661ce65e242631c3a53.jpg,answer,answer_2,29,0,A,0,D,train,answer_binary\train\empty\e661ce65e242631c3a53__answer__g-answer_2__i-29__s-0__A.png,cells\answer\label_0\e661ce65e242631c3a53\answer_2_q29_A.png,normalized\e661ce65e242631c3a53\answer_2.png
df7a73f65ed1df8f86c0.jpg,answer,answer_1,14,3,D,0,B,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_1__i-14__s-3__D.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_1_q14_D.png,normalized\df7a73f65ed1df8f86c0\answer_1.png
14405a4e7669f737ae78.jpg,answer,answer_1,11,2,C,0,B,train,answer_binary\train\empty\14405a4e7669f737ae78__answer__g-answer_1__i-11__s-2__C.png,cells\answer\label_0\14405a4e7669f737ae78\answer_1_q11_C.png,normalized\14405a4e7669f737ae78\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_2,21,2,C,0,A,train,answer_binary\train\empty\d9fe27170b308a6ed321__answer__g-answer_2__i-21__s-2__C.png,cells\answer\label_0\d9fe27170b308a6ed321\answer_2_q21_C.png,normalized\d9fe27170b308a6ed321\answer_2.png
df7a73f65ed1df8f86c0.jpg,answer,answer_1,1,0,A,0,C,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_1__i-1__s-0__A.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_1_q01_A.png,normalized\df7a73f65ed1df8f86c0\answer_1.png
df7a73f65ed1df8f86c0.jpg,answer,answer_2,18,3,D,0,A,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_2__i-18__s-3__D.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_2_q18_D.png,normalized\df7a73f65ed1df8f86c0\answer_2.png
e42559f375d4f48aadc5.jpg,answer,answer_1,6,2,C,0,D,train,answer_binary\train\empty\e42559f375d4f48aadc5__answer__g-answer_1__i-6__s-2__C.png,cells\answer\label_0\e42559f375d4f48aadc5\answer_1_q06_C.png,normalized\e42559f375d4f48aadc5\answer_1.png
5164e260ce474f191656.jpg,answer,answer_3,35,3,D,0,B,train,answer_binary\train\empty\5164e260ce474f191656__answer__g-answer_3__i-35__s-3__D.png,cells\answer\label_0\5164e260ce474f191656\answer_3_q35_D.png,normalized\5164e260ce474f191656\answer_3.png
1567c1e9ecce6d9034df.jpg,answer,answer_3,36,1,B,0,D,train,answer_binary\train\empty\1567c1e9ecce6d9034df__answer__g-answer_3__i-36__s-1__B.png,cells\answer\label_0\1567c1e9ecce6d9034df\answer_3_q36_B.png,normalized\1567c1e9ecce6d9034df\answer_3.png
46c379db55fcd4a28ded.jpg,answer,answer_1,9,1,B,0,AC,train,answer_binary\train\empty\46c379db55fcd4a28ded__answer__g-answer_1__i-9__s-1__B.png,cells\answer\label_0\46c379db55fcd4a28ded\answer_1_q09_B.png,normalized\46c379db55fcd4a28ded\answer_1.png
bd65cc80e0a761f938b6.jpg,answer,answer_1,2,2,C,0,B,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_1__i-2__s-2__C.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_1_q02_C.png,normalized\bd65cc80e0a761f938b6\answer_1.png
020c2de101c68098d9d7.jpg,answer,answer_3,37,0,A,0,D,train,answer_binary\train\empty\020c2de101c68098d9d7__answer__g-answer_3__i-37__s-0__A.png,cells\answer\label_0\020c2de101c68098d9d7\answer_3_q37_A.png,normalized\020c2de101c68098d9d7\answer_3.png
bd65cc80e0a761f938b6.jpg,answer,answer_2,18,3,D,0,A,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_2__i-18__s-3__D.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_2_q18_D.png,normalized\bd65cc80e0a761f938b6\answer_2.png
bd65cc80e0a761f938b6.jpg,answer,answer_2,30,2,C,0,B,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_2__i-30__s-2__C.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_2_q30_C.png,normalized\bd65cc80e0a761f938b6\answer_2.png
020c2de101c68098d9d7.jpg,answer,answer_1,8,0,A,0,C,train,answer_binary\train\empty\020c2de101c68098d9d7__answer__g-answer_1__i-8__s-0__A.png,cells\answer\label_0\020c2de101c68098d9d7\answer_1_q08_A.png,normalized\020c2de101c68098d9d7\answer_1.png
df7a73f65ed1df8f86c0.jpg,answer,answer_1,10,0,A,0,C,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_1__i-10__s-0__A.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_1_q10_A.png,normalized\df7a73f65ed1df8f86c0\answer_1.png
bd65cc80e0a761f938b6.jpg,answer,answer_2,21,3,D,0,B,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_2__i-21__s-3__D.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_2_q21_D.png,normalized\bd65cc80e0a761f938b6\answer_2.png
46c379db55fcd4a28ded.jpg,answer,answer_3,37,0,A,0,C,train,answer_binary\train\empty\46c379db55fcd4a28ded__answer__g-answer_3__i-37__s-0__A.png,cells\answer\label_0\46c379db55fcd4a28ded\answer_3_q37_A.png,normalized\46c379db55fcd4a28ded\answer_3.png
e42559f375d4f48aadc5.jpg,answer,answer_1,14,2,C,0,A,train,answer_binary\train\empty\e42559f375d4f48aadc5__answer__g-answer_1__i-14__s-2__C.png,cells\answer\label_0\e42559f375d4f48aadc5\answer_1_q14_C.png,normalized\e42559f375d4f48aadc5\answer_1.png
e34fc149ed6e6c30357f.jpg,answer,answer_1,4,3,D,0,AC,train,answer_binary\train\empty\e34fc149ed6e6c30357f__answer__g-answer_1__i-4__s-3__D.png,cells\answer\label_0\e34fc149ed6e6c30357f\answer_1_q04_D.png,normalized\e34fc149ed6e6c30357f\answer_1.png
d9fe27170b308a6ed321.jpg,answer,answer_2,29,1,B,0,A,train,answer_binary\train\empty\d9fe27170b308a6ed321__answer__g-answer_2__i-29__s-1__B.png,cells\answer\label_0\d9fe27170b308a6ed321\answer_2_q29_B.png,normalized\d9fe27170b308a6ed321\answer_2.png
78f60bfa27dda683ffcc.jpg,answer,answer_1,8,2,C,0,D,train,answer_binary\train\empty\78f60bfa27dda683ffcc__answer__g-answer_1__i-8__s-2__C.png,cells\answer\label_0\78f60bfa27dda683ffcc\answer_1_q08_C.png,normalized\78f60bfa27dda683ffcc\answer_1.png
13f0147f3958b806e149.jpg,answer,answer_2,27,0,A,0,B,train,answer_binary\train\empty\13f0147f3958b806e149__answer__g-answer_2__i-27__s-0__A.png,cells\answer\label_0\13f0147f3958b806e149\answer_2_q27_A.png,normalized\13f0147f3958b806e149\answer_2.png
bd65cc80e0a761f938b6.jpg,answer,answer_3,44,2,C,0,B,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_3__i-44__s-2__C.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_3_q44_C.png,normalized\bd65cc80e0a761f938b6\answer_3.png
bd65cc80e0a761f938b6.jpg,answer,answer_1,1,2,C,0,A,train,answer_binary\train\empty\bd65cc80e0a761f938b6__answer__g-answer_1__i-1__s-2__C.png,cells\answer\label_0\bd65cc80e0a761f938b6\answer_1_q01_C.png,normalized\bd65cc80e0a761f938b6\answer_1.png
48fa0df221d5a08bf9c4.jpg,answer,answer_3,31,1,B,0,D,train,answer_binary\train\empty\48fa0df221d5a08bf9c4__answer__g-answer_3__i-31__s-1__B.png,cells\answer\label_0\48fa0df221d5a08bf9c4\answer_3_q31_B.png,normalized\48fa0df221d5a08bf9c4\answer_3.png
b9ddbcd990fe11a048ef.jpg,answer,answer_1,6,2,C,0,A,train,answer_binary\train\empty\b9ddbcd990fe11a048ef__answer__g-answer_1__i-6__s-2__C.png,cells\answer\label_0\b9ddbcd990fe11a048ef\answer_1_q06_C.png,normalized\b9ddbcd990fe11a048ef\answer_1.png
78f60bfa27dda683ffcc.jpg,answer,answer_1,11,3,D,0,B,train,answer_binary\train\empty\78f60bfa27dda683ffcc__answer__g-answer_1__i-11__s-3__D.png,cells\answer\label_0\78f60bfa27dda683ffcc\answer_1_q11_D.png,normalized\78f60bfa27dda683ffcc\answer_1.png
7126b2d39ef41faa46e5.jpg,answer,answer_1,3,3,D,0,B,train,answer_binary\train\empty\7126b2d39ef41faa46e5__answer__g-answer_1__i-3__s-3__D.png,cells\answer\label_0\7126b2d39ef41faa46e5\answer_1_q03_D.png,normalized\7126b2d39ef41faa46e5\answer_1.png
5164e260ce474f191656.jpg,answer,answer_3,38,0,A,0,B,train,answer_binary\train\empty\5164e260ce474f191656__answer__g-answer_3__i-38__s-0__A.png,cells\answer\label_0\5164e260ce474f191656\answer_3_q38_A.png,normalized\5164e260ce474f191656\answer_3.png
df7a73f65ed1df8f86c0.jpg,answer,answer_3,33,0,A,0,B,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_3__i-33__s-0__A.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_3_q33_A.png,normalized\df7a73f65ed1df8f86c0\answer_3.png
df7a73f65ed1df8f86c0.jpg,answer,answer_1,2,0,A,0,D,train,answer_binary\train\empty\df7a73f65ed1df8f86c0__answer__g-answer_1__i-2__s-0__A.png,cells\answer\label_0\df7a73f65ed1df8f86c0\answer_1_q02_A.png,normalized\df7a73f65ed1df8f86c0\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,1,0,A,1,A,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-1__s-0__A.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q01_A.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,2,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-2__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q02_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,3,2,C,1,C,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-3__s-2__C.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q03_C.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,4,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-4__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q04_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,5,3,D,1,D,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-5__s-3__D.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q05_D.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,6,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-6__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q06_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,7,2,C,1,C,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-7__s-2__C.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q07_C.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,8,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-8__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q08_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,9,3,D,1,D,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-9__s-3__D.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q09_D.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,10,2,C,1,C,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-10__s-2__C.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q10_C.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,11,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-11__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q11_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,12,2,C,1,C,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-12__s-2__C.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q12_C.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,13,3,D,1,D,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-13__s-3__D.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q13_D.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,14,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-14__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q14_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_1,15,2,C,1,C,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_1__i-15__s-2__C.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_1_q15_C.png,normalized\4a6b7a9056b7d7e98ea6\answer_1.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_2,16,0,A,1,A,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_2__i-16__s-0__A.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_2_q16_A.png,normalized\4a6b7a9056b7d7e98ea6\answer_2.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_2,17,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_2__i-17__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_2_q17_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_2.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_2,18,0,A,1,A,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_2__i-18__s-0__A.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_2_q18_A.png,normalized\4a6b7a9056b7d7e98ea6\answer_2.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_2,19,2,C,1,C,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_2__i-19__s-2__C.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_2_q19_C.png,normalized\4a6b7a9056b7d7e98ea6\answer_2.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_2,20,3,D,1,D,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_2__i-20__s-3__D.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_2_q20_D.png,normalized\4a6b7a9056b7d7e98ea6\answer_2.png
4a6b7a9056b7d7e98ea6.jpg,answer,answer_2,21,1,B,1,B,test,answer_binary\test\filled\4a6b7a9056b7d7e98ea6__answer__g-answer_2__i-21__s-1__B.png,cells\answer\label_1\4a6b7a9056b7d7e98ea6\answer_2_q21_B.png,normalized\4a6b7a9056b7d7e98ea6\answer_2.png
